true,predict
4.0,4.0
1.0,2.5346297731565897
4.0,2.907073900950751
4.0,3.7023306666347096
4.0,3.813830117158667
4.0,3.664748803671455
2.0,2.418444779775586
3.0,3.0798451136735623
4.0,3.57216747399449
4.0,4.0
4.0,4.0
4.0,3.7874992108056253
4.0,2.2484394123269844
4.0,3.686646706151312
4.0,3.0053662576687494
4.0,3.900593350429258
4.0,3.5757746745690207
4.0,3.9237053693787804
4.0,3.900330263887037
4.0,4.0
4.0,3.6869162818751304
4.0,4.0
4.0,3.29206666932057
4.0,3.5036491010004096
4.0,3.5757746745690207
4.0,4.0
4.0,3.917363813336725
4.0,2.5585502349732816
4.0,3.009263090135004
4.0,3.7709142427261866
4.0,3.7878676195087824
4.0,3.34555327892437
4.0,4.0
4.0,4.0
4.0,3.4490570913960252
4.0,3.6853247265519338
3.0,2.2889430103893145
4.0,3.502290792640022
4.0,3.618652570628769
4.0,3.564097578021538
4.0,3.6380650369163474
4.0,3.6867462750158198
4.0,2.839696972382899
4.0,3.4561437137585242
4.0,3.5034279304542557
4.0,3.5757746745690207
4.0,4.0
4.0,3.4062887101508723
4.0,4.0
4.0,3.6691697647976467
4.0,4.0
2.0,3.386140758334605
4.0,3.6457719840576517
3.0,3.7435240199573783
2.0,3.6059923500529574
1.0,2.489688663201209
3.0,2.5857242771317543
3.0,2.5024005083158833
4.0,4.0
2.0,2.6993251262726927
4.0,4.0
2.0,3.1470616317365243
1.0,2.486314509943675
4.0,4.0
4.0,3.3466470994801036
4.0,3.87427803626247
4.0,4.0
4.0,3.0834791550354903
4.0,2.5823903330636724
3.0,3.743520325818985
4.0,3.7524525257279886
1.0,2.486314509943675
4.0,3.889695816073529
3.0,2.586620331326855
4.0,3.0063100366483484
2.0,2.5002366570794337
3.0,2.3040439401890813
3.0,2.9008003735486527
4.0,2.513494577893845
4.0,3.118931209036538
4.0,4.0
4.0,4.0
4.0,3.008728163016719
4.0,3.716928156447503
4.0,3.9007882437658097
4.0,3.604171566071726
4.0,3.6849732772725488
4.0,3.819997341520959
4.0,3.457707939945193
3.0,3.3827459902362937
4.0,3.5022251606065473
4.0,4.0
4.0,4.0
4.0,2.513494577893845
4.0,3.937980893740254
4.0,2.8248105405978823
4.0,3.8251513927578107
4.0,3.9009519753817665
4.0,4.0
4.0,3.3372576118149024
3.0,2.6692720006612842
4.0,2.7101667334508543
3.0,3.7708424900574937
4.0,3.8251119512737524
2.0,3.387547929688932
3.0,3.1801326031944144
4.0,3.7799933771616248
3.0,2.707157925442927
4.0,4.0
4.0,3.131784608792825
4.0,3.7211539839488585
4.0,4.0
4.0,4.0
2.0,3.2115789592642203
2.0,2.7036043781688455
